text,label
@MS_getinformed @MS_getinformed  Gilenya if you want a pill proven to be stronger than avonex and u cant take tysabri.,0
"Beginning to wonder, did we just get lucky with metformin? MT @UKidney SAVOR Trial disappoints - No cardiovascular advantage for Saxagliptin",0
"@notquitereal yeah, I mean, fluoxetine made me feel like shit, and citalopram makes me feel ace, so worth considering if you ever have to",1
// Anybody here take Paxil? I have a few questions about side effects.,0
RT @PYHDrDnK: #Victoza (liraglutide)+#metformin= &gt;5% #weight #loss for 22% of #women with #PCOS (polycystic #ovary syndrome). http://t.co/E…,0
I sometimes eat this and pretend it's candy when it's actually not bec it's a lozenge :( oops http://t.co/eHEiGbmMln,0
"@natkayb good luck, I sincerely hope humira does wonders for you! The pen isn't all that bad either, injections just part of weekly routine👍",0
RT @Drlipid: Onglyza failed to reduce heart risks in clinical study: It is a glycemic Rx - so at least safe in T2DM with CHD risk http://t.…,0
"how cn u gv sum1 who's simply havn trouble sleeping a drug that is as potently psychoactive and neuro-altering as Paxil! Lyk, wtf! Really?",0
@crohnsgirlprobs I hope they get it figured out and fix you up. Humira wasn't working for my dad until he got surgery so maybe same for you!,0
"@FearLoathingBTX V concerned about how liberally Seroquel is used for sleep, etc. Should be used with caution, if at all.",0
@VinnieMedugno screw the levaquin !!! We will sit you in the shade,0
Got my shit taken from me because I burned myself with salt and ice 20 times on my leg. Out for the day ! Hair appt at 11. On latuda now.,0
RT @NEJM: Report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity. http://t.co/OmohxeR…,0
"what is worse: going slightly above dose on seroquel(100-&gt;200mg), or on klonopin(1.0-&gt;2.0mg)?",0
@darko_marco I've no probs with porn other than the fact that I've gained 80 pounds on Effexor and no one needs to see that ;-),1
FYI for anyone on Lamictal: You are not able to donate plasma.,0
"@llamaprincess_x I've been taking Effexor, and it's been working for me. Maybe ask your parents to try something else?",0
How do I keep my weight under control while taking seroquel? #bpdfriends help,0
"SSRI Birth Injury Drugs:  Celexa, Effexor, Lexapro, Paxil, Prozac, and Zoloft. Call now to speak with an attorney. 1.888.520.5202.",0
"Perks of taking fluoxetine.. Caffeine tolerance is so low, I had 12oz of coffee and my hands are shaking so much I can't clean tubes.",0
.@novonordiskus @askmanny i've got a question too. it concerns your victoza celebrity spokesperson,0
liquid Fluoxitine is the most disgusting substance I have ever tasted,0
@DnnyLndn @weswroten with a bit of olanzapine chucked in aswell. So I have no idea what's actually helped me if that makes sense x,0
"RT @MotherToBaby: We've updated several of our fact sheets, incl. this one on Adalimumab (Humira®) during #pregnancy /breastfeeding-http://…",0
Chris Davis looks like he uses deer antler spray as a throat lozenge. #BlueJays #Orioles,0
"Fark me, but with the divine sleep brought by Xanax + Seroquel, those late nights are an imaginary and prehistoric artefact.",0
"We represent people injured by dangerous drugs &amp; vaccines including: SSRI drugs: Paxil, Zoloft, Effexor, Celexa, Lexapro, &amp; Prozac.",0
"@rgay Given what we know about the demographics of type 2, I'm a bit surprised she's still all over the Victoza page.",0
"""Lyrically I'm dope enough to butt fuck the dude that made nicotine""",0
RT @mssocietyuk: Ann had a Tysabri infusion &amp; an interview/medical with ATOS regarding DLA. Guess which experience was least joyful?...,0
Been on the journey to find new meds for 3 mos. Now on Vayarin and Latuda. Now the frustrating 1 month waiting game. #depression #bipolar,0
@VFritzNews @iamwill *offers vicky a calming lozenge*,0
*offers bill a lozenge* RT @iamwill: Too much energy to slow down... I can't keep still...Leah is a superstar,0
RT @AstraZenecaUS: Diabetes is projected to affect more than 550 million people by 2030. #2013ADA How many caused by #Seroquel?,0
"2 Dextroamphetamines,Valium,Lamictal, now Paxil. Cmon man!!!!!!! I hate this routine.",0
@jaymohr37 I just popped my first @therabreath lozenge! Wow! Can we extend handsome Tuesday til Saturday? #tingly #feelinglucky,0
RT @McBrown00: @jaymohr37 I just popped my first @therabreath lozenge! Wow! Can we extend handsome Tuesday til Saturday? #tingly #feelinglu…,0
"@amandaaaxlee What meds are you taking, if you don't mind me asking? Paxil is terrible. It was just like you described.",0
i wish i still had my seroquel !,0
Starting to think fluoxetine actually works. What is this sorcery?,0
does trazodone actually make people feel like high omfg it makes me sleepy,1
Using the alcohol pad to clean the wii controller after humira injection #perksofarthritis,0
@nancyholtzman A gentle reminder that all SSRIs aren't created equal. Paroxetine associated w/ fetal heart defects while others appear safer,0
@sicknote_ Magine if we all had a fume on here together! Yuno all us fluoxetine lot? Be a scream wouldnt it??? :-D,0
@TheOnlyWayIsGay Fluoxetine.  Killed my libido stone dead.,1
"@Bikki85Vikki I have tried carbamazepine, topomax, lamotrogine, keppra, vimpat, all with nothing, on the epilepsy surgery programme now!",0
"@Finias Maybe it's 'cos blind people are better than CP-ers?  I personally prefer CP-ers, but I would. *necks baclofen*",0
"@iamthattgirl Ugh, sorry. This effexor is not making me feel so awesome. Posting Puck's stuff tonight though.",1
"Effexor side effects; headaches, no appetite.",1
"@emokidsloveme Victoza &amp; Novo Nordisk,keeping the contracts even after all this. Forbes says the butter queen is worth 17 million.",0
"RT @InsulinNation: If you take Byetta, Victoza, or Januvia, read ÒIncretins Under Siege?  DonÕt Jump To ConclusionsÓ  @sixuntilme - http://…",0
I notice #PaulaDean is the face of the #Victoza #diabetic medication. huge population of #Negroes suffer from #diabetes. A legitimate voice?,0
"euthyrox100 before breakfast, metoprolol tartrate after breakfast - lifetime partner!!!",0
Never been happier to have a lozenge #bainofmylife,0
@spentgladiator2 quetiapine is a regular part of my nightly cocktail.,0
Writing a love song to Ciprofloxacin #funinthesun,0
@Incubator04 I'm hoping that I get on the zyprexa. The GI was pretty sure it would help the nausea and I know it'll help the crazies.,0
"@mjr221B about six months. I had bad side effects from Zometa, so I switched. I have NO problems with Xgeva.",0
"@mjr221B it's really a great drug, great that her insurance will cover as it costs a lot more than Zometa.",0
Anybody want Paxil from 2007? #ShitFoundWhileMoving,0
@foodnetwork bravo for dumping Dean. You won a new fan in me. No one needs her food as we can't afford the Victoza and she gets it free!,0
"When Paula Dean spoke for Victoza an expensive drug normal people couldn't afford, that's when I felt she was a traitor. Happy she's gone",0
even seroquel really can't keep the flood back,0
"RT @SallyWhiteMarsh: When Paula Dean spoke for Victoza an expensive drug normal people couldn't afford, that's when I felt she was a traito…",0
@NathanFillion I thought this said Boniva - that calcium prescription pill and got super confused. #overtired #strongbones,0
Tomorrow is the mark of 1/3 of summer break being over who has my pristiq,0
"Took  my Ativan, seroquel, &amp; Ambien so I should be out soon. Night",0
"I'm horse tranquilizer, y'all just Paxil",0
@BilgeEbiri Oh Robitussin dreams are notorious. Although what will really turn 'em into a Bunuel movie is Cipro.,1
Anyone taken #Vayarin or #Latuda? What did you think? #depression #bipolar,0
"04.46 day 23 rivaroxaban diary. Much better than yesterday. Still neck, back, hip, and leg aches but not so intense.",1
@fyrechief #cillaxin? Is that a new medicine of some kind? Like amoxicillin? Or ciprofloxacin? ;-),0
I need a lozenge.,0
"Today was a good day. Thanks to God and Humira. Oh yeah, and my husband. He drove.",0
@fa9g0t lmao its better than the nicotine lozenges that loodite and brennan use to use,0
The toilet just flushed itself.  My apartment is haunted.  Paxil tells me it's common for apartments to be haunted.  send help,0
"With all that medical science has brought us, you'd think they could make lamictal a bit less bitter. Blech. #waterdoesntcutit",0
"@mamasnark Well, now she makes $30 million a year endorsing Victoza.",0
Had about one serving of veggie straws. Gonna knock back two seroquel otherwise I have no hope of sleeping tonight.,0
Holy shit balls pristiq withdrawals are very strong!,1
I only have nine seroquel left and my prescription was only valid through september of last year ha ha cool,0
"@SamanthaTomich Medications that block the NMDA receptor, like dextromethorphan, memantine, riluzole and amantadine. @pueblokc @osaxy",0
I wish my seroquel would kick in soon i want to sleep i have to be up at 10 for church,0
Trying to decide if i have a cold coming or not and whether to do the humira jab or not. #crohns #decisons,0
The Fluoroquinolone Syndrome &lt;-Have you experienced side effects from taking Quinolones antibiotics (e.g. Cipro) ?,0
Fuck trazodone bring me sleep. Lightning paint the picture thunder scores the show.,0
"RT @squartadoc: Dabigatran not working in this obese pt, maybe contributing to his stroke. Saved by tPA.... Speechless http://t.co/TtXY3AkG…",1
"@tausunni but what of the pharmaceutical industry if we stop dosing people up on seroquel, ritalin, etc?!",0
Without Facebook a wood have never known how to eat a tic tac #lozenge,0
@laurenwhite01 hahaha. You selling Eliquis yeah? I'm at another company now selling devices!!!,0
@dancingcathy @stop_emmatime @idinamenzel Can't wait!! Have you found a safe place for your Idina lozenge?,0
Wish it was Monday...seeing doctor tomorrow &amp; want to see if he has any suggestions for my withdrawal. #paroxetine #anxiety #fedup,1
RT @Darragh_OL: New study suggests High-tech Enbrel no more effective than a cocktail of generic meds in rheumatoid arthritis http://t.co/L…,0
RT @GlobalMedEd: Comparison of 4 #antipsychotics in patients over 40 with psychiatric disorders. #quetiapine least safe http://t.co/5rOuJwR…,0
"Singing ""Venlafaxine"" to the tune of ""Joe le Taxi"".",0
@Doctor_Six hahahaha don’t suppose Effexor works in the same way,0
I need that trazodone,0
@CilemaSnob @SukanyaVerma levofloxacin once dailyyyyyyyyyy,0
@jen_hintz #Humira #rheum #spoonie p proud of you. I still have issues testing my blood sugar 3x a day.,0
I can't sit and listen to more than one Nas song at a time. Nigga be spitting that musical Seroquel,0
"@DoctorChristian which is more effective...Fluoxetine, CBT or both combined?",0
"my humira just failed, buzzing to be ill all week again!!",0
Thank god for ciprofloxacin 🙌,0
I have to take my enbrel shot today 😖,0
"RT @Skillful_steps: @FearLoathingBTX V concerned about how liberally Seroquel is used for sleep, etc. Should be used with caution, if at al…",0
RT @GlobalMedEd: Comparison of 4 antipsychotics in patients over 40 with psychiatric disorders. quetiapine least safe http://t.co/5rOuJwR3B…,0
@ReachMD’s Dr. Matthew Birnholz interviews top diabetes experts at the INVOKANA booth today. Catch the interviews starting @ 10AM! #2013ADA,0
@Bonnaroo the girl from LA beside me at the Superjam offering me a throat lozenge because I was losing my voice. #radiatepositivity,0
@FashonButterfly Right now I am on Enbrel. It's my 3rd month. Can tell a difference in my skin and maybe the exhaustion level some better!,0
"@Geeky_Taurus Yeah, it's fairly new I think. After failing Enbrel and Humira, Rheumatologist though it was worth a shot.",0
@FashonButterfly I have a friend on that with Lupus and she is doing well. Everybody is different though. Maybe you shud try Enbrel.,0
@FashonButterfly Enbrel has a great support system and helps with my enormous copays!!!,0
RT @MISSREO: @FashonButterfly Enbrel has a great support system and helps with my enormous copays!!!,0
"The most upsetting thing about Silver Linings Playbook, is how Bradley Cooper can take Seroquel and still stay in shape.",0
@missy_molly_mol @halksmush I stopped with the nicotine lozenges. worked brilliantly in the end (when I *really* wanted to stop).,0
RT @danmallia_: Patient switched from Effexor 150mg/day to Celexa 20mg/day.. Says it won't work because 20mg is a smaller number than 150mg…,0
RT @larkinf: Are improved depression scores for seroquel just down to hypnotic effects? @1boringoldman rests his case… http://t.co/mfP8CIYZ…,0
I have to figure out if its the pristiq or sonata.,0
"RT @MotherToBaby: We've updated several of our fact sheets, incl. this one on Adalimumab (Humira®) during #pregnancy /breastfeeding-http://…",0
"Somebody needs to get Amanda Bynes on Seroquel, Abilify, something",0
Rheumatoid Arthritis is like having cancer without the ability to beat it or the relief of death. #ra #rheumatoid #arthritis #humira #nocure,0
I feel like I'm definitely reaching the end of my medication. These Tysabri infusions don't last long at all. So much for 28 days,0
RT @lisadevlin39: @radioheadlyrics 'I won't be around...when you really need me.' Lozenge of Love - one of my favorite #Radiohead songs.,0
RT @lisadevlin39: @radioheadlyrics 'I won't be around...when you really need me.' Lozenge of Love - one of my favorite #Radiohead songs.,0
"Lunch: Carnita taco from new Taqueria, chicken soup, Ricola throat lozenge for dessert. Clearly trying to add stomach issues to the mix. O_o",0
"$ISIS nice APOCIII data. Stat sig. achieved w/ only n=11 pts. Much cleaner liver tox, fewer FLS, injection site rxn vs. kynamro",0
@PeterBrownPsy hv tried  all types of meds for my pure o inc memantine but nothing helps. Any advise as thr r no real support grps in India,0
RT @GlobalMedEd: Comparison of 4 antipsychotics in patients over 40 with psychiatric disorders. quetiapine least safe http://t.co/5rOuJwR3B…,0
"We represent people injured by dangerous drugs &amp; vaccines including:  SSRI drugs: Paxil, Zoloft, Effexor, Celexa, Lexapro, &amp; Prozac.",0
Mistook Percocet for Cipro. Now I am buzzed &amp; feel stupid. Ready to accept application for my own nurse.,0
RT @GlobalMedEd: Comparison of 4 antipsychotics in patients over 40 with psychiatric disorders. quetiapine least safe http://t.co/5rOuJwR3B…,0
@scrabalisios @RedheadNut @pettigrew66 @justmagi76 @Rahat_Mahmood the only rx I take is baclofen.,0
@TheKatieduke b safe ..... U can eat almost anything with a chaser of cipro ... If that fails hit the doxy straight up ... God bless girl!!!,0
@dsymons I haven't tried Plaquenil since college. Plus it was before biologics came out. This inspires me to reconsider it w/Enbrel. #rheum,0
@SocialMediaShan @dsymons I used it with Enbrel and am in remission now. Now my mission is to try to help others the best that I can.,0
Anyone else on Enbrel able to get off of it? #rheum,0
@rawarrior @GinaRClark That is fantastic and unheard of. They tried to charge me $1700 a shot for Enbrel and I needed 4 a month.  #rheum,0
@dsymons @GinaRClark @rawarrior Agree. Ive had a lot o'luck w/#copayassistance. #Enbrel #Humira #Xeljanz #Orencia #Actemra. Not Rituxan '07.,0
"And, on seven drums, the Tom Fluoxetine Orchestra.",0
@MarcusPicture  I've been off+on #Enbrel since 1st approved in '98. Worked brilliantly at 1st; &lt; over time. I always come back to it. #rheum,0
@MarcusPicture #Enbrel alwys works better 4 me in conjunction w/ #MTX + NSAIDs (400mg Tolectin). Monotherapy ATM w/NSAID + pain meds. #rheum,0
"@SocialMediaShan Good to know. I miss the results I got with Humira, my first. #Rheum",0
"Did one shot of Enbrel, but chose the infusion rather than self injection.  Don't know what he has in mind. Hoping for success. #rheum",0
"Simponi injection pen &gt; Enbrel injection pen. So much less painful, much quicker, and easier to use! Now let's hope it works. #rheum",0
"@trainingwithra @rawarrior @ginarclark My Enbrel is $2500/month, but $25 after insurance. The thing is, IT WORKS.",0
"When on Enbrel, the 10 seconds that the needle has to stay in to finish the injection is the longest 10 sec. of my life.  #rheum",0
@MarcusPicture @SocialMediaShan I was in Enbrel and Prednisone at the same time.  #rheum,0
@trainingwithra @dsymons  that injection pen for Enbrel was awful!  That's why I went with the Remicade infusions. #rheum,0
MT @DrATP @trainingwithra @rawarrior @ginarclark Enbrel $2500mo but $25 after insur.Thing is IT WORKS//Cant imagine.What I wouldnt pay4That!,0
"@lisabinkc @trainingwithra @dsymons Enbrel also available as prefilled syringe, much gentler. Pen leaves bruises! #rheum",0
"RT @DrATP: @lisabinkc @trainingwithra @dsymons Enbrel also available as prefilled syringe, much gentler. Pen leaves bruises! #rheum",1
"@jortwine I had a patient ""allergic to all antibiotics expect Levaquin &amp; Cleomycin (sic)""",0
@letti4u What was your Enbrel issue? #rheum,0
"@HayesTSN @TSN1050Radio Letherby or ""leather throat""?? Take the guy a lozenge for the sake of the listeners !!  #GoLeafs #Bernier",0
"@TheAntiMyth @CrossFitChemist unexpected and potentially problematic-others like ciprofloxacin increase BC levels, causing more side effects",0
"@JudeMG Yup, been there w/Humira (and any of our drugs that are advertised). Ppl who aren't sick don't get it. #rheum",0
@McMorag my dreams became vivider I think with Effexor #BPDChat,1
@shaunietay picked Butthead up from his for a bite to eat and Lozenge was there with C-Unit x,0
This Bitches face when she said Seroquel was priceless. Too funny lmfao!,0
@letti4u :( I'm sorry to hear that. I had a side effect from Humira that negated all TNF blockers so no Enbrel for me either. :( #rheum,1
@dsymons @trainingwithra I agree that the after sting is much worse from #humira than #enbrel #rheum,1
While I missed the chat I'll say it took a while for the right medication. Trazodone &amp; Remeron and it's out like a light #bpdchat,0
"Idols came crashing down 2nite. Bob Geldof, just cringed. Blondie, band sublime, Debbie needs a lozenge. Glasto on the telly..",0
Well! That was icky. I think Lamictal and Lexapro do not get along when taken within 3 hours of each other.,1
@flyjetwayne i on 2 steroid types at mo. 4wks of metronidazole. drug called Thioguanine &amp; awaiting humira to be added to combo lol #druggie,0
@psychoticdancer why do u have to have bloods for olanzapine? I'm on that and lithium and the bloods for lithium are annoying alone #bloods,0
@Millie_Dog *holds out lozenge* Ere you go @my_owner dis mite elp dat paw coff uf yors!,0
23.19 rivaroxaban diary day 23. Saw out-of-hours doc. Now taking more Doxazosin. Stopped losartan. Aches and pains still easing.,0
Tysabri for the win. The last time I felt this good and was this mobile required 4”s removed from my intestine. Still not 100% but good.,0
"@LSUMS_JLoveraMD I don’t have numbers, as it is far to early to speculate. Example,  Tysabri… how many times has that story changed?",0
"Fluoxitine RT @Khule101: Gambu ""@Pluto_904: Anyone know of a good antidepressant?""",0
"“@FactsGuide: No word in the English language rhymes with orange, month, silver or purple.” Orange lozenge close enough",0
"@Justjeffpls @MissAshleyDoris Type 1 or Type 2? If type 2, dont eat anything one can use to make Alcohol from. Seroquel can cause high...",0
"@Justjeffpls Seroquel can cause high blood sugars, talk to your Dr. exercise everyday. Lose weight. If U have type 1, ask someone else",1
"Its cool I'll try Ciprolex n Fluoxitine :) RT @Zamanjeks: Fluoxitine RT @Khule101: Gambu ""@Pluto_904: Anyone know of a good antidepressant?""",0
Quetiapine and painkillers. Good combination.,0
My hands &amp; legs are holding a hate campaign against me. I can see us falling out if they don't sort themselves out #Diazepam #Baclofen,1
"@jortwine and I thought recently what moron puts in a pts chart ""allergy trazodone, reaction - drowsiness"" as super pathetic. #paidtobabysit",0
Does taking cipro with rum have side effects?... Ill report back later,0
"I took 2 seroquel like an hour ago, I'm kind of weirded out that I'm not currently seconds from passing out",0
"took 5, maybe 10 minutes to go from ""why isn't the seroquel working"" to ""what is a bed, i will just use my keyboard""",1
@_connectedcare good read. Enbrel allows me 2 work at a great job w great benefits. Which allows me access to enbrel. Catch 22.,0
"My doctor prescribed a banana, a Big Mac meal, a Gatorade and some Norfloxacin. Okay.",0
"RT @diaTribeNews: Wow. 25,000 people are on Invokana, per the savvy Nauman Shah, vp of marketing at @JNJNews. They are super lucky. #2013ad…",0
@OnaleeSmith Phil Mickelson has psoriatic arthritis and uses enbrel. Also the depressed lady with the sad black cloud following her.,0
"An experimental drug called Nitro-Memantine appears to boost synaptic connections destroyed by Alzheimer's, reversing the disease.",0
Canagliflozin demonstrates better glycemic control and body weight reduction versus sitagliptin in a 52 weeks clinical study #2013ADA,0
why is it always after I eat food near seroquel,0
This whole show looks like an ad for Paxil.,0
that hesitation had me worried. where's the paxil? #skywire,0
RT @NeuroNow: Studies Reinforce INVOKANA(TM) (canagliflozin) (300mg) Provides Greater Improvements in Blood Glucose than Sit... http://t.co…,0
this guy HAS to be on seroquel...,0
I'm pretty certain that this should be sponsored by Zoloft or Paxil. #skywire,0
@rftgyhujikolp only 6 weeks? Piker :P jk how bad is the inflammation? Are you staying on humira LDN and roids too?,0
"@levaquin Levaquin poisoned me and ruined my life! Constant pain 24/7! I hate you, Levaquin!",1
For real everyone watch the joint pain prescription drug Enbrel commercial. It's ridiculous the side affects and hazards.,0
Doctors has changed my meds...let's hope I don't get any of the nasty side effects. #fluoxetine,0
Two things: A. I have so many shows to catch up on. 2. How long does Levaquin take to work? 😷,0
"Please, Seroquel, just knock me out already! 😤😡",0
I need a few Trazodone and a good nights sleep. See you guys. I really hope I wake up to storyline. *grins*,0
"@Tarale Am now on 20mg of fluoxetine, at my own request. Seems to be helping.",0
Panic attacking because you cant find your Effexor and know withdrawal will set in momentarily  &lt;&lt;&lt;&lt;&lt;&lt;&lt;.,1
I'm writing this so i will remember. I don't remember if I took my seroquel so I took another. Ugh. #bipolar,0
@sarahtw33ts I'm on 40mg of fluoxetine. And soon I'll be on ocd medicine I think so life hates me haha.,0
just did a video of me injecting my #humira to hopefully help guide you who are scared to do it on your own or about to start it :),0
@NerdyLori good thing for low dose seroquel!! friends bro was UBER awkward. also a little awkward to work around a guy on team who likes me,0
RT @SarahChoueiry: just did a video of me injecting my #humira to hopefully help guide you who are scared to do it on your own or about to …,0
Got some trazodone to help me through my sad days,0
"Lilly PR email stats: 10 sent in 4mins. 5 empagliflozin, 3 linagliptin, 1 dulaglutide &amp; 1 LY2605541. Need extra insulin to process all that.",0
"Alcoholic drink should be avoided with: 
A ❏ amoxicillin 
B ❏ metronidazole 
C ❏ ciprofloxacin 
D ❏ doxycycline 
E ❏ co-trimoxazole

Ans: B",0
"@zbmtwo I was taking seroquel off label, bad side effects, stopped taking it.",0
Novartis tests copy of Amgen's Enbrel in late-stage trial,0
Someone get this man a lozenge!!! #bus3probs,0
"RT @HITpol: Novartis tests copy of Amgen's Enbrel in late-stage trial: LONDON (Reuters) - Sandoz, the generics unit of Nov... http://t.co/Z…",0
Question time #crohns #ibd #humira does anyone suffer from egg burps? What works for you,1
"RT @ScripEleanor: Lilly PR email stats: 10 sent in 4mins. 5 empagliflozin, 3 linagliptin, 1 dulaglutide &amp; 1 LY2605541. Need extra insulin t…",0
"Fluoroquinolones (eg, ciprofloxacin,levofloxacin,gemifloxacin,moxifloxacin) n children younger than 18years of age generally is discouraged.",0
"Ciprofloxacin and levofloxacin use most extensively in children B/C on basis of past experience, these drugs appear to be well tolerated.",0
"2/2:urinary tract infection or pyelonephritis(ciprofloxacin)  postexposure prophylaxis for inhalation anthrax (ciprofloxacin, levofloxacin).",0
"Trazodone is such an eerie medication,",0
A throat lozenge sounds good as hell right now!!!,0
I need a Seroquel,0
RT @SarahChoueiry: I share with you how I inject my Humira using the syringe . Hope it helps elevate any fears you may have... http://t.co/…,0
"Hmm, I miss my quetiapine for 3 nights and guess what, I'm about 30 hours awake and bright as a new pin, I drank a half bottle of gin (c)",0
RT @escardio: Dronedarone not recommended for patients with permanent #AFib or for the sole purpose of rate control - Anne Gillis #ehraeuro…,0
In ESC 2012 #AFib focused update dronedarone not recommended in #HeartFail &amp; recommended second to sotalol in #CHD - John Camm #ehraeuropace,0
RT @escardio: Dronedarone not recommended for patients with permanent #AFib or for the sole purpose of rate control - Anne Gillis #ehraeuro…,0
@dinnatouch  I'm a 'difficult bleeder' and really difficult to find a vein. They do monitor the site though. With my Humira I MUST alternate,0
Oh... oh my hair is... definitely falling out. ._. I just noticed it starting tonight. Google tells me other people on Lamictal have this.,1
Who tryin to buy some trazodone?,0
"Neoadjuvant chemotherapy with or without zoledronic acid in early breast cancer: a randomized biomarker pilot study 
Clinical Cancer Resear…",0
BRIEF-Bayer says new data affirm effectiveness of Xarelto as therapy for DVT,0
Sandoz Enbrel etanercept #biosimilar trial to exploit EU/US reg harmony. US 'submarine' #patent 8063182 expiring 2028 still to be dealt with,0
RT @Pharma_Giles: Sandoz Enbrel etanercept #biosimilar trial to exploit EU/US reg harmony. US 'submarine' #patent 8063182 expiring 2028 sti…,0
RT @escardio: Dronedarone not recommended for patients with permanent #AFib or for the sole purpose of rate control - Anne Gillis #ehraeuro…,0
@psychoticdancer when I first started lithium it was weekly but it's now every 3 months. I guess they can do the bloods for olanzapine then,0
RT @ScripAlexS: RT @boehringer: #dabigatran submitted to EMA for acute #treatment &amp; prevention of recurrent #DVT #Pulmonaryembolism http://…,0
RT @Pharma_Giles: Sandoz Enbrel etanercept #biosimilar trial to exploit EU/US reg harmony. US 'submarine' #patent 8063182 expiring 2028 sti…,0
"@thefeudalsystem hmm not sure, possibly fluoxetine!",0
Cipro come on plz.,0
Julian Assange references remind me why lozenge is my favorite word in the English dictionary.,0
No definitive recommendation on how/whether #cardioversion can be done on apixaban - SH Hohnloser #ehraeuropace,0
@ahmad_alaseer @Fadl_Shakker Guys! You are delusional! You should seek help!  Risperdal or Zyprexa would do the job!,0
RT@escardio: No definitive recommendation on how/whether #cardioversion can be done on apixaban - SH Hohnloser #ehraeuropace,0
"&gt;&gt;&gt; in case she thought, 'what the fuck?'
So she spent the day with a lozenge stuck to her back",0
@ahmad_alaseer @Fadl_Shakker  Guys! You are delusional! You should seek help!  Risperdal or Zyprexa would do the job!,0
"@adamfeuerstein Given Kynamro, wouldn't you be skeptical of ISIS in cardiometabolic indications?",0
Application submitted to the European Medicines Agency (EMA) for use of Pradaxa® in treatment of deep vein thrombosis (DVT) and pulmonary…,0
"@richmeyer I might be the only one linking this story to Deen's role as Novo/Victoza spokesperson, although from ROI perspective",0
@FerryCorsten @FerryCorstenCC #ListenersChoice #CorstensCountdown 313 Zehavi &amp; Rand - Paroxetine (Majera Remix) Hopefully not played :D,0
"@OmicsOmicsBlog @matthewherper @richmeyer Tysabri is alpha4beta1; vedolizumab is alpha4beta7, this integrin used for access lamina propria",0
@OmicsOmicsBlog @matthewherper @richmeyer so the specificity is different. Tysabri could be used in gut since alpha4beta1 also imp there,0
The scheme if it had gone to plan was to lance the blister with my #Enbrel myclic after I had used it unfortunately no needle access,0
"Its a commercial clear skin. The pill clears up your skin 70%, but it can cause, heart problems, death, cancer etc. wtf #Humira",0
Have a fucking lozenge Judith or at least adjust your mic. RT @probablybram: Bird on the end needs a Soother #qanda,0
"RT @PDRennert: @OmicsOmicsBlog @matthewherper @richmeyer Tysabri is alpha4beta1; vedolizumab is alpha4beta7, this integrin used for access …",0
RT @PDRennert: @OmicsOmicsBlog @matthewherper @richmeyer so the specificity is different. Tysabri could be used in gut since alpha4beta1 al…,0
"RT @PDRennert: @OmicsOmicsBlog @matthewherper @richmeyer finally, ph2 Tysabri trials included Crohn's disease - indication dropped early in…",0
"RT @FiercePharma: CX, that's 7 trials of 5 biosims for $NVS ... Novartis starts PhIII trial of biosimilar of Amgen's Enbrel. http://t.co/41…",0
"RT @DTNPharmaNews: DTN Pharma News: Boehringer submits application to EMA for use of Pradaxa for treatment of acute DVT, PE: Boeh... http:/…",0
"@Krasnostein Totally. Like Paintbrush for a girl, Potato for a boy, and Lozenge, unisex. #funwithnames",0
Sandoz started Phase III biosmililar etanercept study,0
"Enbrel Monday, and Dusty is off today. He's sleeping in, so I did the shot alone. Got Oberon rumbling in my ear. Ready to start his book!",0
RT @FiercePharma: Novartis starts PhIII trial of biosimilar version of Amgen's Enbrel.. $NVS says now has 7 biosims in trials http://t.co/4…,0
@LostCatDog big day in the lozenge household,0
"@adamfeuerstein Kynamro final efficacy data was far below what we saw in early efficacy trials, too. $ISIS",0
@HabanerosHRM . #Tysabri. Home. Sleep. Repeat #every28days.,0
Humira should be here this week.,0
"The original court was hour-glass in design, with straight sides and a lozenge-shaped service area within the court, marked out with tapes.",0
RT @JakeInRealLife: *batman voice* do you have a lozenge,0
RT @JakeInRealLife: *batman voice* do you have a lozenge,0
@eric_pusey I've been taking Cipro all these years for nothing.  The cure was right in front of me all this time!,0
"@pb_reader Internal is internal *shrugs*(= Now, if it had been a lozenge, that would be different. #JustPlayOneOnTV",0
"@KellyRawlings so interesting!! Any mention of meds like Symlin, victoza and their impact on lag times, post meal hypers?",0
"Everytime i say Humira, remicade, cimzia, etc GSK tweets me. Send me some cimzia or be gone! And make it affordable",0
"SSRI Birth Injury Drugs:  Celexa, Effexor, Lexapro, Paxil, Prozac, and  Zoloft. Call now to speak with an attorney. 1.888.520.5202.",0
RT @fwpharma: From earlier today: Novartis' Sandoz unit starts late-stage trial of biosimilar version of Amgen's Enbrel http://t.co/kikKEDP…,0
RT @JakeInRealLife: *batman voice* do you have a lozenge,0
@Kristilynn5688 something called Cipro. My Walgreens didn't have it,0
is it me or did george palm seventy olanzapine during the recess? that melancholic grimace would depress sylvia plath #j4tm,0
@Twitterrific @geodon how long until an updated Mac version? I need my muffle!,0
"@sleazeballz @Kanako_UkFur was on Lamotrigine for about 5 months, got taken off them due to a rash on my elbow :/ now i feel more meh",0
Did you say MBA? Nah!! Fluoxetine the way to success....interesting..... http://t.co/FKvwcejAEh,0
@Laurie_1984  putting off going to docs.  Quite impressed by humira (current drug). don't want doc taking me off it. keeping head down!,0
RT @JakeInRealLife: *batman voice* do you have a lozenge,0
@CCFA pooped out bc i did humira last night :),0
